sampleID	strahler order	Longitude-DD	Latitude-DD	stratum	design weight	weight category	station	state	status	comment	set	Basin	SubBasin	BayShed	BayPanel	EcoRegion	BioRegion	Year	Panel	BioPanel	Order	BasinSize	StreamSizeCat	StreamSizeCatPhase	IR2008	IR2010	IR2012	IR2014	IR2016
TRO2016A	2	-75.5288	37.8851	1	947.6292	2	936	VA	NT	NT - Swamp	3																		
TRO2016B	2	-77.0528	36.57	1	947.6292	2	937	VA	NT	NT - Swamp	3																		
PRO2016E	2	-77.6453	37.6129	1	947.6292	2	938	VA	NT	NT - Tidal	3																		
TRO2016C	2	-76.5585	37.2793	1	947.6292	2	939	VA	NT	NT - Tidal	3																		
6CNFH124.34	3	-81.3999	36.9703	1	541.5024	3	940	VA	NT	N-PD	3																		
VARS11-127	3	-76.7704	37.2265	1	541.5024	3	941	VA	NT	N-Tidal	3																		
5AQRL000.21	3	-77.7047	36.613	1	541.5024	3	942	VA	NT	Swamp - beavers	3																		
PRO2016D	3	-77.1617	37.288	1	541.5024	3	943	VA	NT	NT - Tidal	3																		
8-BEV005.92	3	-77.1519	37.9798	1	541.5024	3	944	VA	NT	NT-Swamp	3																		
5ABLW075.43	4	-77.0694	37.0679	1	315.8764	4	945	VA	NT	Swamp - no banks	3																		
PRO2016B	4	-76.8376	37.9877	1	315.8764	4	946	VA	NT	NT - Tidal	3																		
PRO2016C	4	-76.3986	37.532	1	315.8764	4	947	VA	NT	NT - Tidal	3																		
VARS11-141	5	-76.4905	36.8864	1	140.3895	5	948	VA	NT	N-Tidal	3																		
